1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,Family
19,25,40,0,102,122826.31300000074,5.03021240234375,111.96564539653667,49,19,60,76,33,62,25,52,39,119,29,40,70,46,53,102,69,96,13,45,3,3,0,4,3,3,1,3,5,2,0,2,2,1,2,1,2,5,6,6,6,0,3,2,0,0,3,3,6,0,1,0,4,4,4,5,2,1,5,6,14,1,2,4,0,4,0,4,2,10,0,2,7,0,1,9,2,1,10,1,2,0,4,9,4,4,1,2,2,5,7,2,2,5,2,0,0,3,1,2,1,0,4,8,8,2,5,3,3,3,2,1,0,8,0,1,4,3,10,6,3,1,3,1,4,6,2,11,3,5,4,1,4,1,1,5,1,2,2,0,0,2,4,1,7,3,3,1,6,11,6,1,7,4,3,3,1,5,3,9,6,6,11,4,8,3,2,2,2,10,1,2,6,5,2,1,0,4,0,0,1,0,5,5,1,0,1,0,0,3,4,4,0,3,3,0,1,1,1,5,0,3,2,4,3,0,0,1,0,1,2,7,0,1,0,2,2,3,0,1,3,4,0,0,2,1,3,1,5,1,5,2,4,4,9,1,1,0,0,0,1,3,2,3,5,1,4,1,1,4,12,4,0,2,2,8,4,1,3,5,0,2,0,0,1,0,4,3,0,0,3,4,7,2,0,0,2,2,0,6,2,2,5,3,1,0,3,1,5,8,0,0,1,10,4,3,3,3,4,3,0,1,3,2,4,0,4,4,4,2,5,0,3,2,0,1,0,3,2,1,1,0,4,2,2,2,1,0,4,3,1,2,2,3,0,4,6,5,2,6,3,1,1,5,3,6,0,2,0,1,1,1,0,1,3,0,2,3,0,4,0,1,3,4,4,2,2,4,1,0,3,0,2,8,4,1,1,5,0,1,1,3,11,10,2,1,3,3,1,2,3,3,0,1,2,1,4,1,3,6,3,1,6,1,3,1,2,1,0,2,3,1,1,12,0,1,6,1,2,1,19,352,296,222,91,117,83,19,22,4,53,2,1,30,61,37,8,38,5,34,14,4,7,35,68,3,37,22,30,1,23,5,8,72,6,17,86,0,6,105,19,79,Kinase
10,11,18,0,33,48295.039600000106,6.43389892578125,113.10313723653421,26,10,25,28,12,22,11,27,29,39,16,18,24,17,21,33,17,30,4,18,1,1,0,0,1,0,1,2,2,4,0,1,1,3,2,0,0,1,0,1,3,1,1,1,0,0,2,1,1,2,0,0,1,2,1,1,0,0,1,0,3,2,0,1,0,3,1,3,1,4,0,0,2,0,1,4,0,0,2,2,0,0,0,3,2,1,0,2,0,2,2,1,0,4,2,0,3,1,0,2,0,0,2,2,2,0,1,0,4,0,2,2,0,2,1,1,1,1,2,2,0,2,2,0,0,4,0,3,1,3,0,0,2,2,1,2,0,1,0,0,0,0,1,1,2,0,2,3,4,4,1,0,0,2,4,1,0,2,0,1,2,0,0,1,0,1,0,1,1,4,1,1,2,1,3,1,0,1,0,0,0,1,1,1,2,1,0,0,0,1,5,0,1,0,2,0,1,0,0,0,1,0,1,1,1,0,2,1,0,0,1,2,1,0,0,1,3,0,1,0,0,3,0,2,0,1,1,0,1,1,1,0,2,3,2,0,0,0,0,0,2,0,1,1,6,1,3,0,1,0,4,1,0,0,2,0,1,1,1,1,0,1,1,2,0,0,0,0,1,0,3,0,2,2,0,1,0,2,1,4,2,0,0,2,1,1,1,1,0,2,0,0,1,1,0,0,2,0,1,0,2,0,3,0,2,1,1,1,2,0,0,0,2,1,0,0,1,3,2,0,1,2,1,0,2,1,1,0,3,0,0,0,0,0,0,1,4,0,1,2,0,2,1,1,2,1,0,0,1,0,1,2,0,0,0,1,0,1,0,1,0,2,0,2,1,1,2,2,1,0,2,2,1,1,0,2,1,0,0,0,0,2,2,4,2,2,0,0,1,2,1,4,1,0,1,1,2,1,1,0,0,3,2,2,0,0,2,3,0,1,1,0,0,2,0,2,1,2,1,0,10,122,112,88,34,61,34,15,8,1,27,0,1,12,30,12,5,19,2,14,10,2,3,14,28,4,14,9,8,0,10,4,3,20,3,7,26,1,1,23,16,21,Kinase
14,26,39,0,130,124634.83150000099,8.99285888671875,109.04184733158442,97,14,46,87,31,82,26,32,83,92,20,39,94,34,68,130,67,59,13,29,2,3,1,0,7,3,1,2,1,13,1,1,0,5,7,0,0,6,4,7,2,0,4,1,0,0,1,4,7,1,1,0,3,2,1,4,1,1,3,4,6,0,3,8,0,3,0,1,1,6,0,5,5,3,1,6,4,1,6,6,0,2,2,12,3,5,1,7,1,3,7,2,3,3,2,1,1,1,1,2,1,1,2,13,9,0,7,2,7,2,1,0,5,3,1,3,4,9,10,7,9,4,0,0,5,10,3,5,0,4,0,3,6,0,1,4,0,5,2,0,2,1,2,5,2,3,2,1,5,7,3,0,8,2,6,11,0,1,1,8,2,1,7,8,11,2,3,1,1,5,0,1,2,3,0,3,0,2,1,1,1,2,3,4,1,2,3,2,0,5,3,4,1,3,2,0,1,0,0,5,2,1,8,1,1,0,0,0,1,0,0,9,0,0,0,6,3,2,0,2,2,12,1,1,2,2,1,1,2,4,13,3,0,7,2,1,1,0,1,0,8,5,4,1,0,11,5,3,1,2,20,4,0,0,4,5,2,1,8,1,0,0,1,1,0,0,5,1,2,1,10,5,2,6,2,0,1,0,2,0,1,2,2,6,1,2,4,2,4,1,1,2,1,1,2,1,1,7,7,6,1,1,0,1,9,0,3,13,3,7,2,2,3,2,0,1,0,2,6,1,1,4,0,1,1,3,2,0,3,3,2,5,0,6,1,1,16,3,3,3,2,3,1,2,3,2,0,1,0,1,0,0,0,8,4,2,1,1,0,8,0,1,5,1,1,4,5,2,0,4,2,1,1,3,4,1,7,1,0,1,3,1,10,1,7,3,0,5,1,5,4,6,0,1,0,0,4,0,5,3,3,7,4,2,1,1,7,2,1,2,2,2,2,7,0,4,7,2,2,4,14,470,203,206,73,177,149,40,18,3,32,2,2,24,31,21,12,59,1,62,31,4,5,34,42,3,26,18,19,1,20,5,13,83,2,18,79,0,2,82,30,82,Kinase
15,17,40,0,78,112033.29200000077,5.94635009765625,113.85497154471624,54,15,66,79,44,43,17,49,66,101,22,40,56,46,67,78,51,62,10,18,1,2,0,2,8,1,1,3,1,1,2,1,2,1,4,0,1,6,4,5,1,1,5,1,0,0,1,2,0,2,2,0,2,6,0,5,2,0,5,4,7,2,1,2,1,3,1,1,2,6,0,1,6,4,0,12,1,4,4,4,0,0,0,8,2,4,7,5,1,5,4,2,0,5,5,2,1,5,0,1,0,1,2,10,7,1,6,2,11,7,3,2,6,1,0,0,1,6,6,5,2,2,5,0,2,3,2,6,0,5,2,2,4,3,6,0,1,7,0,1,0,4,3,4,4,4,2,4,4,13,3,0,7,2,2,5,0,5,2,3,4,4,3,5,3,1,0,5,2,3,2,0,1,0,5,2,1,1,1,2,1,0,5,3,2,0,2,3,0,3,9,1,0,1,1,1,0,1,0,8,1,1,4,2,0,2,0,0,0,0,3,3,1,0,4,2,11,1,0,0,1,5,6,2,3,1,0,0,1,6,6,1,1,5,4,0,1,1,0,0,4,4,2,0,3,3,7,2,1,3,6,4,2,2,0,4,1,0,4,4,0,0,3,1,0,2,3,0,2,2,4,8,3,5,1,0,0,0,2,7,1,0,0,1,3,0,1,4,5,3,3,1,1,4,4,0,1,5,2,1,2,1,0,1,6,1,2,3,5,3,1,4,1,6,1,0,3,2,6,0,3,2,1,0,4,2,0,0,5,5,0,3,0,1,2,4,1,2,2,8,1,4,2,5,1,4,0,0,1,3,0,2,0,3,1,3,1,1,2,1,0,1,0,0,1,1,4,3,1,4,0,2,1,0,4,1,1,3,0,1,4,2,7,3,7,3,0,4,1,1,4,3,1,0,0,2,3,3,7,6,1,4,8,4,0,0,5,1,2,4,2,3,0,5,2,1,3,2,4,1,15,282,234,231,72,150,67,27,14,2,60,2,1,41,45,19,10,44,1,42,24,2,3,40,63,6,49,15,14,2,27,6,9,56,5,22,59,1,2,59,30,69,Kinase
10,22,16,0,48,62318.917600000255,7.64788818359375,112.89658985507293,33,10,35,31,21,32,22,29,35,54,20,16,30,17,32,48,23,39,4,21,1,1,0,1,5,1,0,2,0,2,0,0,1,3,0,0,3,7,1,2,2,2,6,1,0,0,0,0,1,1,0,1,3,0,0,2,0,0,3,3,2,0,0,3,0,1,0,2,2,4,0,0,6,1,0,0,1,4,1,2,0,2,2,4,3,1,0,0,1,3,3,0,1,2,2,0,1,2,1,1,1,0,0,2,8,0,3,2,2,3,2,0,3,3,0,0,1,2,4,4,2,2,0,0,1,2,1,3,0,1,0,1,2,0,2,0,0,1,0,0,1,0,1,2,4,2,0,0,1,1,1,0,2,3,2,3,0,1,3,2,1,0,2,6,2,3,2,1,1,2,3,0,3,0,7,0,1,2,0,0,0,2,1,1,1,0,1,0,0,0,4,2,0,2,1,2,0,1,1,3,0,0,3,3,0,0,0,0,0,1,4,1,0,0,0,0,5,4,1,0,0,3,3,1,2,1,3,0,1,5,4,0,1,2,4,0,1,0,1,1,2,1,1,3,4,1,1,1,1,0,4,3,0,2,2,1,1,1,1,0,0,0,1,2,0,1,1,3,0,0,2,2,1,4,0,0,0,1,2,3,2,2,0,0,3,0,5,1,1,4,1,0,4,1,2,1,2,0,2,0,3,1,2,2,1,0,2,0,2,0,0,0,2,1,0,0,1,5,2,0,0,1,2,1,1,0,1,0,1,0,1,1,0,1,0,2,3,0,5,2,1,1,0,2,0,1,0,0,3,0,0,1,3,2,0,2,1,3,0,1,1,2,2,1,0,2,3,0,0,1,2,3,0,2,0,0,3,0,0,0,1,2,4,2,2,1,0,1,2,0,1,1,1,2,1,0,7,1,1,1,3,1,6,1,0,0,1,1,0,2,2,2,3,6,2,1,3,0,0,0,10,166,142,99,46,89,47,13,10,1,28,1,1,30,26,10,9,25,2,23,14,0,3,25,27,4,15,13,13,0,8,7,3,23,5,15,39,0,1,40,14,28,Kinase
6,14,16,0,31,59138.878700000176,6.21112060546875,112.64548323809558,33,6,28,46,28,43,14,25,35,46,19,16,36,17,33,31,25,26,4,14,0,1,0,0,1,1,0,0,1,4,0,0,1,2,5,0,1,2,4,3,0,0,4,0,0,1,0,1,4,1,1,0,2,1,0,2,0,0,4,3,3,1,2,3,0,1,0,1,1,6,0,2,6,1,0,5,1,1,0,1,0,0,0,5,2,3,1,1,1,1,1,0,0,4,1,0,1,0,0,1,2,0,0,4,1,0,3,2,4,1,2,3,4,2,0,0,0,2,2,2,0,3,2,1,1,3,1,3,1,4,2,4,0,2,1,2,1,2,0,1,0,1,2,2,3,0,2,2,4,5,1,0,2,0,2,3,0,1,0,2,1,2,2,5,4,3,0,4,1,3,1,0,1,1,4,1,0,0,0,0,1,0,2,2,2,0,2,1,0,3,5,5,1,3,1,0,1,2,0,1,1,2,1,3,0,1,0,0,0,0,3,0,0,0,1,1,1,5,0,0,2,4,2,0,1,0,2,1,1,3,5,2,2,3,0,0,0,1,1,1,2,3,0,0,0,1,2,1,2,1,0,1,2,1,2,0,2,0,2,0,0,0,0,2,0,0,1,1,1,0,1,2,1,2,0,1,1,0,1,4,2,0,1,0,1,0,1,3,5,2,1,1,3,3,3,0,1,2,3,2,2,1,1,3,5,0,1,1,2,1,0,1,1,0,0,0,0,1,0,0,3,0,1,0,0,1,0,0,2,2,0,1,2,0,0,0,1,0,4,1,0,2,1,1,1,1,0,0,1,0,0,0,0,4,1,0,2,0,2,3,0,0,2,3,2,1,0,0,2,2,1,2,0,2,2,0,2,1,0,1,0,0,2,0,4,0,2,0,2,0,2,2,0,2,3,0,2,1,0,1,1,2,2,2,0,0,2,3,0,0,0,0,0,1,1,2,4,1,1,1,6,168,116,107,46,82,48,19,10,1,29,1,1,19,20,15,5,20,2,22,14,0,1,21,28,1,16,10,11,2,14,1,5,36,5,9,33,0,2,30,15,30,Kinase
28,13,48,0,78,109812.65610000063,6.12127685546875,111.37186217038604,69,28,57,59,32,67,13,60,51,64,26,48,46,35,58,78,59,82,15,39,3,1,0,0,5,0,1,3,5,6,0,2,2,5,7,0,0,4,2,3,1,1,1,1,0,1,2,5,1,1,2,1,3,5,1,5,3,1,3,2,3,3,1,3,1,7,0,5,5,1,0,3,3,1,0,8,5,2,9,2,2,0,0,4,4,5,5,6,1,3,2,2,1,3,2,0,1,3,3,3,2,0,2,4,4,0,0,1,2,3,1,6,2,6,0,2,1,6,2,6,1,2,3,0,5,6,1,1,1,5,1,3,0,2,1,0,1,5,2,0,1,3,6,4,2,2,3,3,4,1,1,0,4,5,2,3,1,5,5,9,6,2,2,4,4,1,1,1,1,11,0,0,3,3,5,3,1,0,2,0,3,2,7,4,1,0,1,2,1,4,4,3,0,1,2,1,5,5,0,2,1,2,2,4,0,0,0,2,1,1,5,5,1,1,2,2,5,4,0,3,1,7,1,4,0,0,2,0,2,3,4,2,3,2,6,0,1,1,1,0,4,2,2,1,6,1,5,6,1,1,6,4,0,0,1,5,2,2,2,3,4,3,1,0,1,0,4,0,0,0,9,0,3,1,1,1,1,1,4,5,3,1,3,5,2,0,1,2,2,2,3,2,0,7,2,2,3,2,5,2,0,0,7,1,3,3,5,1,1,2,5,1,2,4,1,1,1,2,0,1,0,0,3,1,3,3,2,0,5,3,0,3,2,6,0,1,6,1,2,1,1,1,4,2,0,2,0,1,3,1,2,6,1,3,4,0,1,7,1,6,0,2,3,1,0,1,6,5,1,1,0,2,4,2,5,0,7,3,2,0,2,5,5,3,3,2,1,2,3,1,3,4,0,1,2,2,7,4,3,3,5,5,8,1,2,1,5,5,0,4,5,7,4,4,1,6,6,2,2,3,28,319,232,199,86,122,74,28,16,6,42,1,5,28,47,31,8,36,6,38,11,5,10,36,45,7,34,13,19,1,32,10,13,65,8,18,78,0,5,77,22,63,Kinase
10,15,11,0,21,35713.93980000002,8.25665283203125,114.10204408945694,16,10,16,17,13,19,15,18,22,30,13,11,19,16,14,21,11,17,3,12,1,1,0,1,1,0,1,0,2,2,0,1,1,2,0,0,1,0,1,0,0,0,2,1,0,0,0,0,1,3,0,2,1,2,0,3,0,0,1,0,1,1,0,1,0,1,0,2,1,5,1,0,2,1,0,1,2,0,2,0,1,0,0,3,1,1,1,1,0,0,2,0,0,2,0,0,0,1,2,0,2,0,0,3,4,0,0,0,2,3,3,0,1,1,0,1,2,2,1,2,2,0,3,0,0,0,1,1,0,0,1,0,0,2,2,1,0,0,1,0,1,1,0,2,0,2,3,1,1,3,0,1,1,2,1,2,2,0,1,1,0,1,1,0,0,1,2,1,0,0,0,0,1,0,2,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0,2,1,0,2,0,3,0,0,0,1,1,0,2,2,0,0,0,1,0,0,0,1,1,0,0,2,2,1,1,0,1,0,0,0,1,1,0,0,0,1,2,2,0,1,1,0,2,0,0,0,1,1,1,1,0,0,0,1,1,0,3,2,0,1,1,0,0,1,2,0,0,1,0,0,0,1,0,2,1,0,2,0,1,1,2,0,1,0,2,0,1,0,0,1,3,0,1,1,1,2,0,0,0,0,0,1,1,0,2,0,2,0,3,1,0,1,0,1,1,1,0,0,2,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,3,0,0,0,1,0,1,0,1,1,1,2,1,0,1,0,0,0,0,0,0,0,0,2,0,1,2,1,0,1,2,0,0,0,1,0,0,3,0,1,1,0,0,3,1,0,1,1,2,0,0,0,1,2,1,3,0,0,0,1,0,0,2,1,0,1,1,1,0,1,0,1,1,1,0,1,0,2,0,0,1,2,0,0,2,1,1,1,2,0,1,10,86,78,60,28,51,22,10,4,2,14,0,2,12,12,6,5,15,1,10,8,4,2,14,24,5,6,8,7,0,7,3,5,10,5,4,17,0,1,24,13,23,Kinase
18,27,22,0,68,114567.26400000071,6.84466552734375,110.373086705203,75,18,56,61,31,77,27,25,41,107,23,22,135,56,73,68,48,58,18,19,2,3,0,0,3,1,1,1,1,8,2,1,1,3,3,1,1,0,4,1,0,3,5,0,0,0,2,6,9,2,1,0,3,3,0,5,2,0,5,2,3,0,3,3,1,3,0,1,2,8,2,1,9,5,1,10,0,6,3,2,0,0,2,12,6,2,3,4,1,3,8,7,1,6,7,2,3,1,1,0,1,1,2,2,6,1,5,1,2,2,1,1,3,12,0,0,2,9,6,6,4,0,1,0,3,6,3,1,2,6,1,0,9,0,0,4,2,4,1,1,2,1,7,3,1,4,4,1,5,4,3,2,9,6,6,21,1,1,2,3,1,2,12,3,2,3,2,2,0,4,3,1,2,2,4,4,0,0,2,3,0,1,3,6,1,1,1,2,1,3,3,4,0,1,1,1,1,1,0,11,2,1,5,2,3,2,1,1,1,0,2,4,1,0,2,4,4,2,3,0,0,4,1,0,1,0,2,1,1,7,12,3,0,7,5,1,2,0,3,0,3,6,0,3,3,1,2,1,1,3,5,3,0,1,2,10,0,1,12,2,2,1,3,0,0,0,1,1,0,1,5,13,6,7,2,1,0,1,1,2,3,2,2,1,0,0,2,1,6,5,2,1,0,6,1,1,0,5,3,0,1,0,4,2,11,1,5,13,3,4,0,2,3,1,2,2,2,2,1,0,2,4,0,2,0,2,0,0,3,3,0,1,1,1,2,1,10,2,5,7,1,1,2,10,1,3,1,0,0,0,2,3,0,5,0,2,2,1,0,3,0,1,3,0,1,1,0,0,0,1,2,3,1,3,5,2,6,5,1,0,2,2,11,3,2,1,3,2,0,0,1,3,0,4,1,1,8,0,1,5,3,1,3,1,1,0,4,0,2,5,1,0,0,5,0,15,7,2,4,2,18,403,213,195,68,141,121,16,14,1,46,1,6,31,36,22,3,54,4,52,23,5,6,33,41,3,37,13,22,2,24,6,9,64,3,18,73,0,2,78,21,73,Kinase
18,21,34,0,72,91823.49570000048,5.73968505859375,111.70741569343124,48,18,52,55,18,49,21,34,47,81,24,34,57,23,43,72,43,61,15,27,1,2,0,1,6,0,0,2,1,5,0,1,2,3,2,1,1,2,4,2,0,1,3,1,1,1,1,2,2,1,2,0,2,4,1,1,3,1,3,2,8,3,1,3,1,1,0,0,1,5,0,1,6,2,1,4,3,4,7,0,0,0,3,7,5,2,3,1,0,0,8,1,3,7,0,0,2,3,2,0,1,0,0,4,1,1,2,1,3,1,2,1,4,5,0,1,2,5,1,9,3,4,1,1,3,3,0,7,1,6,1,1,4,1,0,2,0,3,1,0,0,2,3,0,0,1,3,3,7,4,2,1,7,2,0,1,1,2,3,5,3,1,8,7,2,1,2,1,1,4,3,1,1,2,2,5,0,1,1,0,0,0,3,2,0,1,1,0,1,2,5,3,1,2,3,0,2,1,0,4,2,0,5,1,1,2,0,2,1,2,0,8,0,1,0,1,5,2,0,0,0,3,1,0,1,0,1,0,2,2,7,0,2,2,3,1,1,0,0,0,1,0,1,4,2,3,4,2,1,1,8,1,1,3,9,5,0,4,3,0,4,1,1,1,1,1,6,4,1,1,2,3,2,5,2,1,1,2,2,2,2,1,2,4,1,1,4,1,6,6,3,2,4,5,8,0,4,2,4,2,0,0,5,1,3,1,3,5,3,4,3,0,3,4,0,1,1,3,4,1,0,2,1,1,1,1,4,0,3,2,1,3,0,1,0,2,10,0,4,3,1,1,1,1,3,1,0,0,0,0,1,0,0,3,1,3,0,0,1,3,0,1,2,2,3,2,0,1,2,0,1,1,0,3,2,1,7,2,0,0,0,2,5,5,4,2,1,2,0,1,2,2,2,0,2,0,6,1,4,1,1,4,5,0,3,2,3,0,2,2,3,1,2,4,0,7,4,1,0,1,18,269,200,164,60,111,72,24,10,0,40,2,2,26,37,16,9,33,2,31,18,6,9,28,45,2,25,16,13,3,22,7,5,46,4,16,60,0,3,65,22,57,Kinase
12,20,34,0,53,94577.63170000062,6.61614990234375,114.91814301336649,40,12,38,78,23,39,20,47,81,90,25,34,26,56,31,53,41,53,9,27,2,5,1,1,2,2,2,1,1,2,3,0,1,1,2,0,1,1,3,2,1,0,3,1,0,0,2,0,1,1,0,0,3,3,0,2,1,3,2,5,8,3,0,2,0,1,0,3,3,5,0,0,3,2,0,8,1,1,5,3,1,1,1,11,3,4,0,2,0,1,1,3,1,5,0,2,0,1,2,3,2,0,1,1,6,0,4,0,5,1,1,1,1,3,1,1,1,7,3,5,1,2,4,0,3,8,2,2,2,8,1,4,0,2,4,1,1,3,1,0,0,2,3,4,2,2,0,3,1,11,6,0,4,1,2,1,0,0,2,3,3,4,2,3,6,3,0,0,1,7,1,1,4,0,3,6,0,2,0,0,1,0,2,1,0,1,3,2,0,1,15,2,1,1,3,0,2,1,0,3,2,2,2,4,1,0,0,1,0,0,1,6,0,1,2,2,2,1,0,1,1,0,2,3,2,0,0,0,0,3,1,2,4,1,2,0,0,0,0,1,2,3,4,3,3,3,3,2,0,8,4,1,0,0,2,1,1,2,3,2,1,1,3,1,0,0,2,0,1,0,5,1,3,2,1,1,0,0,6,2,0,3,2,0,8,1,2,1,5,6,1,4,1,3,3,0,3,1,5,5,1,1,1,0,2,0,4,0,2,5,1,0,2,4,1,1,1,0,8,1,2,3,4,0,4,3,2,0,5,3,2,4,0,3,1,4,1,1,1,5,4,5,2,3,0,2,0,0,0,2,0,2,1,4,1,3,0,2,5,3,0,1,3,1,0,0,10,2,1,0,3,3,1,7,1,0,4,4,0,0,7,1,3,2,6,2,0,6,0,0,2,5,2,0,1,3,2,3,2,4,0,14,2,1,2,0,4,4,1,1,1,1,0,5,0,2,5,2,1,1,12,199,215,206,59,132,38,40,16,3,44,0,3,21,48,12,7,34,1,28,19,2,2,48,58,4,45,11,16,1,18,5,13,44,2,20,58,0,3,49,27,49,Kinase
20,21,28,0,34,76851.1011000003,6.72943115234375,114.36175758928617,30,20,50,42,41,46,21,32,59,48,21,28,39,29,30,34,28,45,8,21,1,0,0,1,3,1,2,1,0,1,0,1,0,1,3,0,1,2,2,2,1,2,3,2,0,0,0,3,3,1,0,2,3,2,0,2,0,0,3,3,4,1,0,1,0,2,1,0,2,3,2,1,3,3,1,1,1,2,1,3,3,1,1,3,2,4,6,0,1,4,4,0,2,2,0,0,0,0,4,1,1,0,1,3,4,0,3,0,8,0,1,2,2,0,1,0,1,2,1,3,0,3,0,0,1,1,0,1,3,3,0,5,2,1,3,7,0,0,1,1,0,2,1,3,2,0,4,0,3,4,3,0,2,5,5,4,1,4,2,3,2,0,0,1,2,2,0,3,0,2,2,1,3,1,3,4,1,1,1,0,1,0,2,3,3,1,2,2,0,1,5,1,2,1,2,0,1,2,0,3,2,3,1,3,0,1,0,0,1,0,1,3,1,0,3,2,2,0,1,0,2,2,2,2,0,0,0,2,2,5,2,2,3,2,2,0,1,1,1,0,2,3,1,0,4,2,3,0,2,1,0,1,2,2,3,1,1,1,1,3,0,1,3,1,0,1,3,5,0,0,1,1,1,3,0,0,0,1,3,2,3,0,1,2,6,1,4,1,3,2,2,1,2,4,2,1,2,1,5,6,3,0,1,1,1,0,4,3,2,2,0,1,3,2,2,0,0,2,2,0,1,5,1,1,0,3,2,0,5,2,0,3,1,0,0,3,4,4,1,1,0,2,2,3,1,5,0,0,5,1,0,0,1,6,1,1,1,2,0,1,0,2,2,2,2,1,2,1,0,1,0,2,0,2,6,1,3,0,0,3,1,3,4,5,1,3,1,2,1,1,2,1,1,0,3,2,4,1,2,3,2,3,2,4,1,0,3,1,0,2,4,5,2,0,4,0,3,0,2,4,20,177,146,149,70,110,35,28,15,4,27,3,3,26,29,23,9,28,3,27,14,1,4,26,33,5,24,13,15,2,19,9,7,40,9,16,35,1,4,39,28,46,Kinase
17,24,44,0,94,122681.92280000064,5.02777099609375,112.65557649219527,53,17,69,90,31,59,24,67,64,101,28,44,50,31,48,94,68,92,14,45,0,1,0,3,6,1,0,4,2,1,2,2,1,1,2,0,0,7,3,4,6,2,8,3,1,0,2,2,4,0,1,1,4,9,1,2,0,1,3,6,8,4,1,4,0,2,0,3,2,7,1,2,6,1,1,5,2,6,13,2,1,1,1,10,8,10,1,3,0,4,8,1,0,8,1,0,1,3,2,1,1,0,1,15,5,0,1,2,6,6,3,1,1,3,1,1,1,2,6,6,5,1,6,0,3,2,1,15,3,9,3,0,4,2,2,1,1,6,2,0,1,5,4,3,5,2,5,10,4,6,3,2,2,5,4,0,0,4,4,6,4,6,9,8,6,2,1,0,2,3,1,1,5,3,6,1,0,1,1,0,0,0,4,2,0,1,3,0,0,3,8,3,1,3,3,1,1,1,0,2,1,2,6,4,1,0,2,0,0,1,3,6,1,0,2,3,6,3,0,1,3,6,1,0,2,1,4,0,0,2,1,1,4,3,7,0,0,0,1,1,3,1,4,1,6,2,4,0,2,1,6,6,1,2,9,7,5,1,4,1,1,1,1,1,0,0,5,1,1,1,4,4,4,4,2,1,1,2,4,5,3,2,3,3,3,2,2,2,9,4,1,3,2,5,3,3,5,2,6,4,0,1,2,2,2,0,4,5,5,1,5,1,7,2,0,1,2,1,7,2,4,1,3,0,1,3,2,0,3,3,1,4,3,4,3,2,3,4,1,1,0,5,1,0,0,7,0,1,0,3,1,1,0,3,4,2,1,6,1,3,0,3,2,3,4,1,5,2,1,0,3,4,1,3,6,0,1,5,0,0,0,1,10,4,4,5,3,3,3,2,2,1,2,0,0,6,4,0,3,5,4,4,10,1,2,2,9,3,1,0,3,1,2,7,0,2,4,0,2,3,17,324,288,234,90,136,76,35,22,4,55,1,3,32,65,39,9,41,2,44,16,4,6,41,70,3,38,19,27,3,26,4,7,68,5,17,71,0,4,86,23,65,Kinase
